subset,model,sample_id,condition_name,condition_value,success,score,score_all,field_accuracy,error_type,latency_sec,prompt_tokens,completion_tokens,answer_excerpt,prediction_excerpt,error_excerpt,source_file
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0000,decoy_count,16,True,0.0,0.0,0.0,omission,9.683202,34944.0,192.0,63D-TFB-EBL|99X-4BH-QWT|8KJ-F4C-ABP,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0001,decoy_count,16,True,0.0,0.0,0.0,other_error,11.766075,34954.0,192.0,6EL-HSZ-LPQ|JV7-9S3-65P|ZC4-ZQ3-NB9,"</query </think  </think1 </think </2  </think  </live9  Okay, 1719, 2 </think  Okay, and the same  Okay  </<think2 </2 </9  </ </code </think </2  Okay, 1, and the  </think </think, and the 19, 1929, 1901290020191900000, 100020000020, 19000000200200000007, and the same, and and 20  </11,20 </think  </think, and the user </1  </think </think, 1, and the same",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0002,decoy_count,16,True,0.0,0.0,0.0,other_error,9.057841,34956.0,192.0,KJU-REE-G5R|AAF-AYY-K2J|WC9-LBQ-KCH,"</think,1101 </think, and and thes2, and the same  </s2, and thes1  </  </think> </think> </0 </   </think."")); </think, thes, and the </s12 </think </think> </think  </think </think, and the same  </ the user </thinkthink0 </thinkin0 </think0 </think> </thinkthink: 10 </think,20 </think </think, and the t </think> </0 </think  </1 </11 </s3, and the  Okay, and the same,22, and the the same as a </1 </s0 </think,1 </think01 </think> </1 </ the same as the the",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0003,decoy_count,16,True,0.0,0.0,0.0,omission,7.088883,34967.0,192.0,EA9-MSL-73P|P2B-LUD-QTL|62R-4DU-32V,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0004,decoy_count,16,True,0.0,0.0,0.0,omission,14.569594,34963.0,192.0,QFE-YL4-SP6|Q6C-A2V-UNW|BDW-K7K-K93,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0005,decoy_count,16,True,0.0,0.0,0.0,omission,8.471424,34940.0,192.0,S6J-7AE-D4A|AEY-TW8-BX6|ATE-2A2-KHK,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0006,decoy_count,16,True,0.0,0.0,0.0,omission,9.357041,34943.0,192.0,JL9-4RV-2BL|8NU-MJL-CC3|WPJ-FHV-PZQ,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0007,decoy_count,16,True,0.0,0.0,0.0,omission,8.73199,34971.0,192.0,XLJ-NPC-552|L5K-3KH-59Z|6BX-P32-NZK,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0008,decoy_count,16,True,0.0,0.0,0.0,omission,10.512808,34967.0,192.0,MF4-L87-3L2|V8N-9AU-UMR|EH6-HL7-PNZ,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0009,decoy_count,16,True,0.0,0.0,0.0,omission,10.766047,34952.0,192.0,52K-PYH-K9H|PQ9-NAN-YLM|LY2-Y7F-AJB,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0010,decoy_count,16,True,0.0,0.0,0.0,omission,10.059162,34954.0,192.0,QRV-MGM-H7K|GYD-Q2F-WRV|SGG-F64-2AJ,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy016_0011,decoy_count,16,True,0.0,0.0,0.0,omission,9.604858,34949.0,192.0,X7L-VN4-SG9|KSL-4N4-FYW|9NV-EUC-9NH,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0000,decoy_count,32,True,0.0,0.0,0.0,omission,9.707227,35031.0,192.0,3HK-F34-G2L|7SZ-RUR-X7X|6FD-JZZ-DHG,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0001,decoy_count,32,True,0.0,0.0,0.0,omission,8.934817,35024.0,192.0,EJC-RME-SG6|4CH-DA9-SVV|S9T-9L3-MRF,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0002,decoy_count,32,True,0.0,0.0,0.0,omission,8.702356,35026.0,192.0,7LX-9EV-AHV|LSE-GVM-648|2KR-6KN-F8H,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0003,decoy_count,32,True,0.0,0.0,0.0,omission,10.410801,35015.0,192.0,PC9-ZEQ-S3Z|EQC-5XY-YK2|UZ2-BBE-KYE,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0004,decoy_count,32,True,0.0,0.0,0.0,omission,18.940474,35034.0,192.0,K6K-L3G-4FF|XJ2-FBX-72Y|NVE-6HK-V86,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0005,decoy_count,32,True,0.0,0.0,0.0,other_error,9.791289,35038.0,192.0,AKD-N3J-EFS|9A6-LJY-J82|Q7R-ZU6-SRT,"</think, and the same40200 </think020002,244  </2, and 13 </think13, and the rocky, 2, 2023, and the0, 202002, and the number1 </think0, and 1 </50, 2 </think2,2000, and the same21, 1912, and the same, 1019930, and 2, and 1100019  </think219  </think  </0202  </1 </think, and the199200,0, 10, 1202, and 2, 1211, and 102 </00",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0006,decoy_count,32,True,0.0,0.0,0.0,omission,7.218427,35017.0,192.0,KMC-FZ4-86B|KEV-8GH-UZS|6CG-VEK-J5Y,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0007,decoy_count,32,True,0.0,0.0,0.0,omission,11.958394,35028.0,192.0,BVC-KV4-KMD|2MA-PMA-XDH|LRS-JKM-FVV,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0008,decoy_count,32,True,0.0,0.0,0.0,omission,6.239204,35010.0,192.0,JQ3-C3D-52F|4TX-C4K-4B6|RD9-3SS-SZU,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0009,decoy_count,32,True,0.0,0.0,0.0,omission,7.850894,35009.0,192.0,MLB-TVP-ZEA|TAZ-DLZ-EQ8|X8U-FFM-YS8,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0010,decoy_count,32,True,0.0,0.0,0.0,omission,8.64093,35005.0,192.0,DUE-EZ3-AW8|EQZ-YCB-ZQT|X6L-KQP-YZB,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy032_0011,decoy_count,32,True,0.0,0.0,0.0,omission,11.399737,35051.0,192.0,J93-HLW-XV6|F69-DNJ-CLQ|9G2-V3G-283,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0000,decoy_count,64,True,0.0,0.0,0.0,omission,18.888149,35179.0,192.0,6JM-MZD-SDR|BC5-GNG-ADR|YVM-87R-3SS,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0001,decoy_count,64,True,0.0,0.0,0.0,omission,10.594595,35179.0,192.0,2AN-ZUH-3XC|W7K-ZUA-PAJ|38Y-GBH-E96,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0002,decoy_count,64,True,0.0,0.0,0.0,omission,11.656121,35200.0,192.0,8RF-KQ9-674|GP2-FMX-DHY|CJZ-6SD-6F5,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0003,decoy_count,64,True,0.0,0.0,0.0,omission,8.268422,35156.0,192.0,WLE-2B5-UCU|G5X-7H7-25M|9BC-UYH-HV2,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0004,decoy_count,64,True,0.0,0.0,0.0,omission,14.345739,35170.0,192.0,H9M-M3X-VL4|A3B-GVW-LLK|89J-DC6-DJL,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0005,decoy_count,64,True,0.0,0.0,0.0,other_error,11.595892,35188.0,192.0,KMN-J2V-PQT|YLP-8V7-WEN|A62-U7W-2GR,"</think02, 2, 1, 1, 1 </live </think, and the user, 20002, 100, and the same as a0 </think0 </think </think900 </J, and the same, 20000010 </think and rocky5 </think </think, and the number of the same as the same, and 2 </ 11330, and412 </think00000000,50000000, and the number200  </think  </think, 101 </think, and the same.  Okay, 190 </think, 1 </think and the same </think00  </think, and the same.  </",,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0006,decoy_count,64,True,0.0,0.0,0.0,omission,6.925974,35165.0,192.0,GSJ-HPL-QPE|T66-HSQ-E2D|MU7-CX9-WQK,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0007,decoy_count,64,True,0.0,0.0,0.0,omission,14.873774,35159.0,192.0,P6B-7X6-X8E|7J7-ALE-DBS|TLU-Y7U-USJ,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0008,decoy_count,64,True,0.0,0.0,0.0,omission,7.218469,35211.0,192.0,TF2-2M7-EED|46J-EXN-D89|KNN-48W-HFQ,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0009,decoy_count,64,True,0.0,0.0,0.0,omission,10.339527,35150.0,192.0,TMX-NX3-3A2|8N9-MCS-TZR|PK8-PSP-7T6,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0010,decoy_count,64,True,0.0,0.0,0.0,omission,13.478986,35151.0,192.0,BTZ-94P-X9W|SCZ-YB5-PSR|PHC-HWJ-R8S,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy064_0011,decoy_count,64,True,0.0,0.0,0.0,omission,9.893722,35164.0,192.0,QMP-NKG-HYG|JTS-GNL-KNS|ZGB-F6J-P2A,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy128_0000,decoy_count,128,True,0.0,0.0,0.0,omission,9.258889,35676.0,192.0,6YV-82N-QCG|2HN-J92-5JZ|E5K-W3X-QVN,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy128_0001,decoy_count,128,True,0.0,0.0,0.0,omission,6.471811,35649.0,192.0,BRZ-SXG-MDT|ZWD-XLL-26N|CYK-XRK-XPB,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
PAC-B_interference,hunyuan_a13b,pac2_B_interference_v5_decoy128_0002,decoy_count,128,True,0.0,0.0,0.0,omission,6.579662,35686.0,192.0,HQL-UXZ-N68|WJ7-9VV-5T5|FEN-83N-SPC,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-B_interference\hunyuan_a13b.jsonl
